OrderID,CustomerID,CustomerName,Age,Country,ProductCategory,ProductName,Quantity,UnitPrice,TotalAmount,PurchaseDate
5362,C1338,Samuel Ellis,44.0,Argentina,Tablet,Lenovo Tab M10,2,263.15,526.3,2025-06-23
5363,C673,Elizabeth Stephens,59.0,Perú,Accesorio,Auriculares Sony,3,334.7,1004.0999999999999,2025-08-24
5364,C559,Robert Stevens,59.0,Argentina,Laptop,MacBook Air,2,577.78,1155.56,2025-08-11
5365,C738,Matthew Robertson,26.0,Chile,Laptop,MacBook Air,3,73.22,219.66,2025-08-24
5366,C047,Mr. Christopher Choi PhD,38.0,Perú,Laptop,Dell XPS 13,2,1260.87,2521.74,2025-07-28
5367,C527,Debra Williams,41.0,Argentina,Smartphone,iPhone 14,5,1756.26,8781.3,2025-08-28
5368,C887,Andrea Fuentes,18.0,Argentina,Laptop,Dell XPS 13,2,1870.66,3741.32,2025-07-25
5369,C781,Susan Yoder,29.0,Argentina,Accesorio,Auriculares Sony,4,770.76,3083.04,2025-07-14
5370,C017,Debra Farmer,40.0,Argentina,Smartphone,Moto G100,1,1278.86,1278.86,2025-08-23
5371,C1067,Carol Rivera,56.0,Perú,Accesorio,Mouse Microsoft,2,750.18,1500.36,2025-08-17
5372,C1039,Scott Peterson,64.0,Perú,Smartphone,Moto G100,5,842.14,4210.7,2025-08-01
5373,C725,Kelly Crosby,33.0,Argentina,Accesorio,AirPods Pro,4,1901.01,7604.04,2025-08-21
5374,C1186,Pamela Turner,50.0,Chile,Accesorio,AirPods Pro,3,1760.94,5282.82,2025-08-22
5375,C793,Benjamin Munoz,63.0,Perú,Smartphone,Galaxy S21,2,1470.6,2941.2,2025-07-26
5376,C1244,Victoria Howard,50.0,Perú,Accesorio,Auriculares Sony,5,1531.26,7656.3,2025-07-11
5377,C491,Rebecca Bird,53.0,Perú,Smartphone,Moto G100,3,259.64,778.92,2025-08-13
5378,C1442,Matthew Nguyen,70.0,chile,Smartphone,iPhone 14,5,550.23,2751.15,2025-09-06
5379,C514,Stephanie Vasquez,18.0,Chile,Smartphone,Galaxy S21,1,85.64,85.64,2025-08-18
5380,C866,Marisa Carson,38.0,Perú,Laptop,Dell XPS 13,4,1647.97,6591.88,2025-08-22
5381,C538,Audrey Wiggins,68.0,Chile,Smartphone,iPhone 14,5,805.65,4028.25,2025-08-16
5382,C1353,John Parker,20.0,Argentina,Accesorio,Teclado Logitech,5,912.18,4560.9,2025-07-30
5383,C573,Christine Brown,35.0,chile,Tablet,Galaxy Tab S7,4,624.49,2497.96,2025-07-01
5384,C987,Peggy Larson,27.0,Argentina,Smartphone,Galaxy A52,5,1760.57,8802.85,2025-07-03
5385,C1449,Andrew Chaney,66.0,Perú,Smartphone,iPhone 14,1,1417.37,1417.37,2025-08-03
5386,C813,Danielle Taylor,36.0,Perú,Laptop,Lenovo ThinkPad,4,722.28,2889.12,2025-09-05
5387,C199,Johnathan Gibbs,18.0,Argentina,Laptop,HP Envy,3,1044.91,3134.7300000000005,2025-09-02
5388,C1383,Dana Forbes,70.0,Chile,Tablet,Lenovo Tab M10,1,1240.2,1240.2,2025-09-07
5389,C951,Bryan Johnson,63.0,Chile,Laptop,Lenovo ThinkPad,2,1891.55,3783.1,2025-07-10
5390,C779,Stephanie Welch,35.0,Chile,Tablet,iPad Mini,2,1004.82,2009.64,2025-08-19
5391,C932,Eric Tanner,48.0,Perú,Accesorio,Teclado Logitech,1,1134.73,1134.73,2025-08-30
5392,C327,Jennifer Good,52.0,chile,Laptop,MacBook Air,4,1910.64,7642.56,2025-07-30
5393,C411,Thomas Lowe,50.0,Argentina,Tablet,Lenovo Tab M10,4,1894.31,7577.24,2025-07-13
5394,C576,John Griffin,21.0,chile,Tablet,Galaxy Tab S7,5,1876.61,9383.05,2025-06-27
5395,C738,Christopher Norris,62.0,chile,Smartphone,Galaxy S21,5,1581.96,7909.8,2025-07-27
5396,C189,Donald Ballard,62.0,Chile,Smartphone,Galaxy S21,3,1818.69,5456.07,2025-07-28
5397,C1273,Charles Austin,66.0,chile,Tablet,Lenovo Tab M10,1,598.89,598.89,2025-09-09
5398,C1290,Dwayne Lozano,22.0,Argentina,Tablet,Surface Go,4,1271.28,5085.12,2025-08-15
5399,C645,Jonathan Johnston,56.0,chile,Accesorio,Teclado Logitech,5,736.29,3681.45,2025-09-03
5400,C922,Amanda Coleman,70.0,Chile,Accesorio,AirPods Pro,5,182.03,910.15,2025-06-23
5401,C601,James Meyer,32.0,Argentina,Laptop,Dell XPS 13,2,81.43,162.86,2025-07-11
5402,C450,Sheila Lara,69.0,chile,Laptop,HP Envy,5,1066.25,5331.25,2025-06-29
5403,C1262,Janet Mendez,22.0,Chile,Smartphone,iPhone 14,2,778.51,1557.02,2025-08-13
5404,C1011,Kyle White,55.0,chile,Laptop,Dell XPS 13,1,500.45,500.45,2025-07-26
5405,C816,Lisa Sawyer,59.0,Argentina,Smartphone,Galaxy A52,5,1971.51,9857.55,2025-07-13
5406,C254,Jennifer Daniel,60.0,Perú,Accesorio,Auriculares Sony,2,1318.91,2637.82,2025-06-23
5407,C186,Miranda Rodriguez,44.0,Chile,Accesorio,Teclado Logitech,4,1311.41,5245.64,2025-07-28
5408,C1013,Jack Mercado,37.0,chile,Tablet,Lenovo Tab M10,5,1662.27,8311.35,2025-07-25
5409,C854,Kaitlyn Nguyen,19.0,Chile,Tablet,Lenovo Tab M10,2,1266.48,2532.96,2025-07-21
5410,C025,Joyce Green,58.0,chile,Accesorio,Auriculares Sony,5,802.51,4012.55,2025-06-21
5411,C1146,Jennifer Miller,65.0,Chile,Smartphone,Moto G100,1,1148.17,1148.17,2025-08-22
5412,C569,Jill Mosley,38.0,Chile,Laptop,HP Envy,1,62.85,62.85,2025-09-11
5413,C317,Casey Dunn,69.0,Chile,Accesorio,Mouse Microsoft,2,1541.98,3083.96,2025-08-17
5414,C469,Brian Mccann,19.0,chile,Tablet,iPad Mini,3,769.68,2309.04,2025-07-16
5415,C1308,Christopher Brown,70.0,Argentina,Smartphone,Moto G100,4,99.74,398.96,2025-06-16
5416,C966,Devin Green,,Argentina,Tablet,Lenovo Tab M10,2,1044.61,2089.22,2025-09-01
5417,C1005,Sarah Jones,53.0,Chile,Accesorio,AirPods Pro,5,293.89,1469.4499999999998,2025-06-18
5418,C977,Traci Williams,21.0,Argentina,Tablet,iPad Mini,2,1546.08,3092.16,2025-09-10
5419,C1281,Crystal Johnson,67.0,Argentina,Smartphone,Galaxy A52,2,55.34,110.68,2025-09-08
5420,C072,Larry Cox,51.0,Argentina,Accesorio,Auriculares Sony,3,1293.77,3881.31,2025-08-17
5421,C897,Scott Dean,49.0,chile,Tablet,Lenovo Tab M10,4,1508.97,6035.88,2025-06-24
5422,C202,Steven Mitchell,43.0,Chile,Tablet,Lenovo Tab M10,3,539.67,1619.0099999999998,2025-07-03
5423,C1311,Christopher Lewis,48.0,Chile,Accesorio,AirPods Pro,1,396.04,396.04,2025-07-31
5424,C050,Alexander Cherry,,Perú,Laptop,Dell XPS 13,3,724.37,2173.11,2025-07-12
5425,C1230,Jennifer Morris,62.0,chile,Accesorio,Teclado Logitech,3,1627.92,4883.76,2025-06-25
5426,C1069,Grant Mendoza,38.0,chile,Laptop,Dell XPS 13,4,964.34,3857.36,2025-07-28
5427,C243,Megan Williams,53.0,Argentina,Accesorio,Teclado Logitech,4,1924.96,7699.84,2025-06-20
5428,C1056,Marc Goodwin,34.0,chile,Tablet,Galaxy Tab S7,4,322.38,1289.52,2025-07-15
5429,C1144,Dr. Brandon Barrett DDS,35.0,Perú,Tablet,iPad Mini,1,1535.22,1535.22,2025-08-26
5430,C1319,Justin Ruiz,20.0,Perú,Tablet,Lenovo Tab M10,3,518.24,1554.72,2025-08-22
5431,C1203,Mario Marquez,27.0,Perú,Smartphone,Galaxy S21,5,1373.63,6868.150000000001,2025-07-04
5432,C131,Cassandra Simpson,31.0,chile,Tablet,Galaxy Tab S7,2,1352.1,2704.2,2025-09-03
5433,C813,Cheryl Harris,62.0,chile,Accesorio,Teclado Logitech,5,1157.81,5789.049999999999,2025-09-03
5434,C080,Frank Schneider,24.0,Argentina,Smartphone,iPhone 14,1,1494.78,1494.78,2025-08-16
5435,C796,Sarah Wilson,21.0,Argentina,Smartphone,Galaxy S21,2,328.77,657.54,2025-07-17
5436,C163,Christina Harris,29.0,Chile,Laptop,Lenovo ThinkPad,3,105.83,317.49,2025-08-14
5437,C404,Jacob Craig,49.0,chile,Tablet,iPad Mini,1,1798.17,1798.17,2025-09-09
5438,C422,Tina Avila,,Chile,Accesorio,Teclado Logitech,2,1423.8,2847.6,2025-09-12
5439,C1480,Alexandria Harris,56.0,Perú,Smartphone,iPhone 14,3,1137.44,3412.32,2025-07-28
5440,C1060,Jerry Young,28.0,Argentina,Accesorio,Mouse Microsoft,1,67.3,67.3,2025-07-22
5441,C656,Beth Barajas,39.0,Argentina,Tablet,Galaxy Tab S7,3,1061.87,3185.6099999999997,2025-07-11
5442,C949,Andrea Parker,21.0,Chile,Tablet,Lenovo Tab M10,2,60.44,120.88,2025-06-16
5443,C108,Lauren Campbell,61.0,Argentina,Smartphone,Moto G100,2,374.15,748.3,2025-08-08
5444,C1057,Aaron Moore,65.0,chile,Tablet,Lenovo Tab M10,4,1448.16,5792.64,2025-07-30
5445,C1156,Carol Lucas,58.0,Perú,Laptop,HP Envy,1,413.0,413.0,2025-08-23
5446,C489,Elizabeth Jordan,64.0,Argentina,Laptop,HP Envy,4,826.52,3306.08,2025-07-24
5447,C854,Mark Morgan,28.0,chile,Laptop,Dell XPS 13,3,1567.84,4703.5199999999995,2025-06-25
5448,C101,James Sparks,32.0,chile,Accesorio,Teclado Logitech,3,1386.03,4158.09,2025-09-02
5449,C226,Marie Ferguson,,Perú,Accesorio,AirPods Pro,2,365.42,730.84,2025-08-05
5450,C276,Robert Fuentes,30.0,Perú,Accesorio,Mouse Microsoft,5,1078.5,5392.5,2025-06-22
5451,C1238,Courtney Gibson,26.0,chile,Tablet,Surface Go,5,497.66,2488.3,2025-08-25
5452,C999,Jennifer Nicholson,63.0,Chile,Accesorio,AirPods Pro,3,1530.22,4590.66,2025-06-21
5453,C1429,Amber Ferguson,34.0,Argentina,Accesorio,Mouse Microsoft,3,1868.54,5605.62,2025-07-12
5454,C825,Tammy Booth,58.0,chile,Smartphone,Moto G100,2,609.31,1218.62,2025-08-29
5455,C164,Michelle Murray,57.0,Perú,Tablet,Surface Go,4,49.29,197.16,2025-06-18
5456,C1217,Scott Jordan,22.0,Chile,Laptop,Lenovo ThinkPad,3,538.17,1614.5099999999998,2025-08-25
5457,C1109,Troy Delgado,49.0,Perú,Smartphone,Galaxy S21,4,1831.3,7325.2,2025-06-30
5458,C181,Erica Baldwin,58.0,chile,Accesorio,AirPods Pro,5,1888.48,9442.4,2025-08-27
5459,C1306,Casey Davis,61.0,Chile,Laptop,Lenovo ThinkPad,1,1220.38,1220.38,2025-09-06
5460,C1321,Kristine Young,53.0,Perú,Smartphone,Galaxy A52,5,1457.91,7289.55,2025-08-30
5461,C239,Brian Jackson,42.0,Argentina,Laptop,HP Envy,2,1749.62,3499.24,2025-08-01
5462,C708,Rhonda Ward,36.0,Perú,Smartphone,Moto G100,4,295.77,1183.08,2025-06-26
5463,C196,Ashlee Allen,39.0,chile,Smartphone,Galaxy A52,3,513.3,1539.8999999999999,2025-07-30
5464,C1217,Margaret Wilson,44.0,Perú,Laptop,Dell XPS 13,2,1392.24,2784.48,2025-07-13
5465,C541,Autumn Benson,62.0,Argentina,Tablet,Lenovo Tab M10,4,1009.21,4036.84,2025-08-23
5466,C271,Abigail Fields,20.0,Argentina,Accesorio,Teclado Logitech,4,714.77,2859.08,2025-07-15
5467,C191,Stephanie Owen,25.0,Chile,Tablet,Lenovo Tab M10,3,1150.9,3452.7000000000003,2025-08-29
5468,C396,Alyssa Moore,18.0,Perú,Smartphone,Galaxy S21,5,351.55,1757.75,2025-07-23
5469,C133,Brenda Little,58.0,Argentina,Accesorio,Teclado Logitech,4,1460.19,5840.76,2025-08-03
5470,C687,Scott Pittman,53.0,chile,Smartphone,iPhone 14,3,561.14,1683.42,2025-09-03
5471,C927,Jacqueline Valdez,47.0,Argentina,Smartphone,Galaxy A52,5,543.66,2718.2999999999997,2025-08-03
5472,C1352,Gregory Dickson,48.0,Chile,Laptop,HP Envy,5,1759.08,8795.4,2025-08-10
5473,C797,Dean Nelson,30.0,chile,Smartphone,iPhone 14,2,271.48,542.96,2025-09-06
5474,C600,Megan Crawford,26.0,Argentina,Laptop,HP Envy,4,271.43,1085.72,2025-06-19
5475,C238,Amber York,50.0,Argentina,Laptop,HP Envy,2,834.25,1668.5,2025-08-29
5476,C1138,Christopher Rodriguez,58.0,Argentina,Laptop,MacBook Air,5,1262.14,6310.700000000001,2025-07-16
5477,C812,Angela Johnson,47.0,Chile,Smartphone,Galaxy A52,5,1735.1,8675.5,2025-07-02
5478,C818,Timothy Hensley,49.0,Perú,Accesorio,AirPods Pro,5,1077.36,5386.799999999999,2025-06-17
5479,C045,Jennifer Porter,-9.0,chile,Laptop,Lenovo ThinkPad,3,,,2025-06-26
5480,C608,Teresa Bates,60.0,chile,Accesorio,Mouse Microsoft,5,507.71,2538.5499999999997,2025-09-05
5481,C049,Nancy Curry,60.0,Argentina,Tablet,Lenovo Tab M10,3,44.24,132.72,2025-06-19
5482,C629,Kristina Braun,60.0,Chile,Accesorio,AirPods Pro,5,951.4,4757.0,2025-09-11
5483,C1016,Angela Morris,23.0,Chile,Smartphone,Galaxy S21,3,1751.43,5254.29,2025-07-03
5484,C337,Mark Thompson,70.0,Perú,Accesorio,AirPods Pro,2,681.19,1362.38,2025-07-07
5485,C897,Joseph Franco,60.0,Chile,Smartphone,Moto G100,4,965.66,3862.64,2025-07-15
5486,C1051,Karen Perez,47.0,Chile,Laptop,MacBook Air,1,884.52,884.52,2025-07-04
5487,C047,Adam Lopez,64.0,Chile,Accesorio,Mouse Microsoft,3,909.29,2727.87,2025-08-29
5488,C1127,Karen Parker,21.0,Chile,Smartphone,Moto G100,1,1851.07,1851.07,2025-07-14
5489,C1322,Douglas Ramsey,61.0,Chile,Tablet,iPad Mini,5,595.95,2979.75,2025-08-26
5490,C671,David Crawford,38.0,Perú,Laptop,HP Envy,4,1436.31,5745.24,2025-07-18
5491,C871,Rebecca Bates,57.0,Argentina,Accesorio,AirPods Pro,1,1731.69,1731.69,2025-07-25
5492,C629,Julia Miller MD,19.0,Chile,Laptop,Lenovo ThinkPad,3,1463.34,4390.0199999999995,2025-07-10
5493,C1392,Gabriel Vance,26.0,Argentina,Smartphone,iPhone 14,1,1545.74,1545.74,2025-07-09
5494,C573,Justin Harrison,38.0,chile,Smartphone,Galaxy A52,5,1189.47,5947.35,2025-08-14
5495,C481,Kristi Reyes,27.0,Chile,Smartphone,Moto G100,4,584.35,2337.4,2025-08-20
5496,C861,Denise Shepherd,67.0,chile,Accesorio,Mouse Microsoft,4,1023.2,4092.8,2025-06-15
5497,C1307,Christian Miles,66.0,Chile,Laptop,Dell XPS 13,4,1388.55,5554.2,2025-08-22
5498,C336,Debra Wright,24.0,chile,Smartphone,Galaxy S21,5,222.34,1111.7,2025-07-30
5499,C484,Antonio Nguyen,18.0,Argentina,Accesorio,Teclado Logitech,4,1487.94,5951.76,2025-07-02
5500,C1288,Gregory Williams,-9.0,chile,Accesorio,AirPods Pro,3,1409.77,4229.3099999999995,2025-07-20
5501,C397,James Carpenter,64.0,Perú,Accesorio,AirPods Pro,5,301.81,1509.05,2025-08-23
5502,C587,Mitchell Torres,60.0,Perú,Accesorio,AirPods Pro,4,1481.64,5926.56,2025-06-24
5503,C871,Kevin Burnett,51.0,Chile,Laptop,MacBook Air,3,660.91,1982.73,2025-08-29
5504,C074,Robert Whitaker,20.0,Chile,Smartphone,Galaxy S21,3,1751.18,5253.54,2025-07-02
5505,C824,Kathryn Flores,30.0,Perú,Accesorio,Auriculares Sony,4,804.24,3216.96,2025-08-03
5506,C846,Cassandra Miller,54.0,chile,Smartphone,Galaxy S21,2,1055.99,2111.98,2025-08-16
5507,C1346,John Watson,63.0,chile,Accesorio,Teclado Logitech,3,404.87,1214.6100000000001,2025-07-06
5508,C019,Rebecca Riley,62.0,chile,Accesorio,Auriculares Sony,1,1524.28,1524.28,2025-06-22
5509,C1477,Amanda Gutierrez,41.0,Argentina,Laptop,Dell XPS 13,2,1171.1,2342.2,2025-08-01
5510,C044,Stephanie Jackson,63.0,Chile,Accesorio,Mouse Microsoft,1,1044.91,1044.91,2025-09-02
5511,C105,Lisa Martin,64.0,Argentina,Accesorio,AirPods Pro,1,,,2025-09-10
5512,C790,Kevin Singh,67.0,Argentina,Smartphone,Galaxy A52,3,622.58,1867.7400000000002,2025-07-17
5513,C152,William Mcclure,35.0,Perú,Laptop,MacBook Air,5,1090.08,5450.4,2025-08-01
5514,C932,Heidi Rivera,44.0,chile,Tablet,Galaxy Tab S7,4,160.44,641.76,2025-06-17
5515,C1476,Sharon Gill,39.0,Argentina,Smartphone,Galaxy A52,2,961.46,1922.92,2025-06-19
5516,C1138,Alexandra Coleman,45.0,Perú,Laptop,MacBook Air,3,767.53,2302.59,2025-08-17
5517,C517,Christopher Ashley,,Chile,Smartphone,Moto G100,1,1205.43,1205.43,2025-07-25
5518,C290,Stephen Whitney,35.0,chile,Tablet,iPad Mini,1,1770.22,1770.22,2025-06-30
5519,C867,Jennifer Nunez,41.0,chile,Accesorio,Teclado Logitech,2,1643.58,3287.16,2025-08-18
5520,C1015,Dr. Casey Bowen,35.0,chile,Laptop,Lenovo ThinkPad,2,1046.82,2093.64,2025-08-14
5521,C1061,Brendan Chapman,51.0,Chile,Tablet,iPad Mini,1,1658.76,1658.76,2025-06-26
5522,C1487,Christopher Lopez,61.0,Perú,Laptop,Dell XPS 13,3,1721.33,5163.99,2025-08-17
5523,C118,Carlos Gibson,19.0,Chile,Smartphone,Galaxy S21,4,691.31,2765.24,2025-06-15
5524,C391,Kyle Smith,59.0,Argentina,Laptop,Lenovo ThinkPad,3,369.1,1107.3000000000002,2025-06-26
5525,C668,Jennifer Richardson,61.0,Argentina,Smartphone,Galaxy A52,5,1423.2,7116.0,2025-07-14
5526,C616,Taylor Nelson,26.0,Argentina,Smartphone,Galaxy S21,4,1665.58,6662.32,2025-07-24
5527,C860,Marcia Wade,32.0,chile,Smartphone,Moto G100,5,848.26,4241.3,2025-08-22
5528,C225,Vanessa Sherman,31.0,chile,Accesorio,Auriculares Sony,4,784.71,3138.84,2025-06-15
5529,C555,Jesse Scott,47.0,Chile,Tablet,iPad Mini,5,1730.46,8652.3,2025-07-11
5530,C813,Kenneth Beard,51.0,chile,Laptop,MacBook Air,5,707.73,3538.65,2025-06-17
5531,C681,Anna Young,18.0,Chile,Smartphone,Galaxy A52,4,1912.12,7648.48,2025-07-02
5532,C302,Deanna Fields,39.0,Chile,Laptop,MacBook Air,2,,,2025-06-24
5533,C1150,Jessica Brown,65.0,Argentina,Tablet,iPad Mini,1,1858.18,1858.18,2025-07-25
5534,C1121,Michael Pittman MD,,Perú,Smartphone,iPhone 14,3,1054.71,3164.13,2025-07-03
5535,C1177,Robin Lowe,18.0,Chile,Tablet,iPad Mini,2,1451.14,2902.28,2025-08-16
5536,C822,Jose Gonzalez,60.0,chile,Smartphone,Galaxy A52,1,1589.12,1589.12,2025-09-02
5537,C182,Kevin Hughes,49.0,Argentina,Laptop,HP Envy,3,469.83,1409.49,2025-06-16
5538,C1220,Sheri Kennedy,60.0,Argentina,Tablet,iPad Mini,4,1701.64,6806.56,2025-08-26
5539,C921,James Holland,66.0,chile,Accesorio,Mouse Microsoft,1,802.4,802.4,2025-06-26
5540,C479,Debra Diaz,65.0,Perú,Accesorio,Teclado Logitech,1,1066.06,1066.06,2025-07-23
5541,C875,Jennifer Church,22.0,chile,Laptop,HP Envy,5,1127.29,5636.45,2025-07-23
5542,C1298,Emily Kennedy,48.0,Argentina,Laptop,Dell XPS 13,4,1841.99,7367.96,2025-07-17
5543,C812,Katherine Smith,,Chile,Tablet,Galaxy Tab S7,3,267.16,801.48,2025-06-18
5544,C1387,Paul Harmon,41.0,Perú,Accesorio,Teclado Logitech,2,1380.3,2760.6,2025-06-27
5545,C353,Sarah Gibson DVM,42.0,Chile,Smartphone,Galaxy A52,1,1881.61,1881.61,2025-07-18
5546,C045,Laura Garcia,36.0,chile,Tablet,Surface Go,5,317.48,1587.4,2025-07-17
5547,C1244,Michael Williamson,47.0,Chile,Accesorio,AirPods Pro,4,1594.49,6377.96,2025-08-01
5548,C272,Kristin Henson MD,42.0,Perú,Tablet,iPad Mini,5,,,2025-06-24
5549,C1144,Jonathan Yates,65.0,chile,Accesorio,Auriculares Sony,4,584.6,2338.4,2025-07-29
5550,C427,Dale Bishop,52.0,chile,Laptop,Lenovo ThinkPad,1,1864.98,1864.98,2025-07-02
5551,C507,Brian White,23.0,Chile,Accesorio,Teclado Logitech,5,272.2,1361.0,2025-06-24
5552,C1301,Dennis Johnson,61.0,chile,Tablet,Lenovo Tab M10,5,1011.82,5059.1,2025-06-16
5553,C198,Laurie Brooks,29.0,Argentina,Accesorio,Mouse Microsoft,4,1538.53,6154.12,2025-08-19
5554,C839,Madison Johnson,42.0,Argentina,Tablet,Lenovo Tab M10,2,1397.82,2795.64,2025-08-02
5555,C646,Michael Davis,25.0,chile,Accesorio,AirPods Pro,5,260.63,1303.15,2025-07-27
5556,C114,Wendy Lewis,68.0,chile,Smartphone,Galaxy S21,4,885.41,3541.64,2025-07-08
5557,C208,Stacy Ashley,18.0,Perú,Accesorio,Teclado Logitech,3,1266.16,3798.4800000000005,2025-09-11
5558,C134,Thomas Mcfarland MD,25.0,chile,Smartphone,iPhone 14,5,1100.66,5503.3,2025-08-24
5559,C627,Daniel Singh,58.0,Argentina,Tablet,iPad Mini,5,376.52,1882.6,2025-08-07
5560,C988,Scott Rojas,48.0,Argentina,Smartphone,Moto G100,4,1650.88,6603.52,2025-09-02
5561,C605,Justin Santiago,21.0,Perú,Accesorio,Mouse Microsoft,3,1452.34,4357.0199999999995,2025-09-03
5562,C801,Corey Hicks,53.0,Argentina,Smartphone,Moto G100,3,676.11,2028.33,2025-06-23
5563,C1246,Barbara Brown,19.0,chile,Laptop,HP Envy,1,587.12,587.12,2025-06-20
5564,C445,Larry Dougherty,49.0,chile,Laptop,Lenovo ThinkPad,4,1440.76,5763.04,2025-06-23
5565,C137,Marisa Walsh DVM,24.0,Chile,Laptop,HP Envy,4,1317.77,5271.08,2025-09-08
5566,C221,Sarah Russell,47.0,Perú,Laptop,MacBook Air,5,489.35,2446.75,2025-07-08
5567,C438,Donald Anderson,62.0,chile,Smartphone,Moto G100,3,57.75,173.25,2025-07-27
5568,C1336,Austin Cunningham,48.0,Chile,Tablet,iPad Mini,5,62.03,310.15,2025-09-01
5569,C574,Zachary Thornton,65.0,Perú,Laptop,HP Envy,1,1377.14,1377.14,2025-06-24
5570,C661,Roger Galvan,43.0,Chile,Tablet,Surface Go,1,493.11,493.11,2025-07-25
5571,C027,Michael Trujillo,40.0,Perú,Accesorio,Auriculares Sony,2,1826.38,3652.76,2025-07-06
5572,C112,James Chang,23.0,Argentina,Smartphone,iPhone 14,5,1964.38,9821.900000000001,2025-08-26
5573,C476,Christopher Price,47.0,Chile,Smartphone,Galaxy A52,1,1402.54,1402.54,2025-08-20
5574,C180,Michelle Elliott,57.0,Perú,Laptop,Dell XPS 13,1,1699.62,1699.62,2025-08-12
5575,C543,Trevor Donaldson MD,33.0,chile,Accesorio,AirPods Pro,3,608.12,1824.3600000000001,2025-08-21
5576,C1409,Patricia Reynolds,38.0,Chile,Tablet,Surface Go,2,1202.79,2405.58,2025-07-11
5577,C929,Emily Mendez,43.0,Perú,Laptop,Lenovo ThinkPad,4,1525.19,6100.76,2025-08-27
5578,C388,Claire Vincent,40.0,Chile,Tablet,Galaxy Tab S7,5,478.37,2391.85,2025-07-17
5579,C805,Kathryn Pugh,44.0,Argentina,Accesorio,Mouse Microsoft,5,1063.8,5319.0,2025-08-28
5580,C1375,Debra Farrell,47.0,Perú,Laptop,MacBook Air,4,1745.59,6982.36,2025-08-28
5581,C715,Brian Martin,41.0,chile,Tablet,Galaxy Tab S7,4,40.12,160.48,2025-09-08
5582,C525,Caitlin Smith,29.0,chile,Accesorio,Teclado Logitech,5,1367.71,6838.55,2025-07-10
5583,C184,Luke Giles,43.0,chile,Laptop,Lenovo ThinkPad,2,691.55,1383.1,2025-08-08
5584,C670,Lisa Snyder,63.0,Perú,Laptop,Lenovo ThinkPad,4,,,2025-07-19
5585,C1330,Heather Johnson,66.0,Chile,Smartphone,Galaxy A52,2,48.98,97.96,2025-07-24
5586,C649,Dr. Breanna Powell,52.0,chile,Smartphone,iPhone 14,1,439.78,439.78,2025-08-31
5587,C371,Peter Lam,62.0,Chile,Laptop,Dell XPS 13,5,,,2025-07-20
5588,C1241,William Hayes,69.0,chile,Accesorio,Auriculares Sony,3,1140.22,3420.66,2025-09-01
5589,C268,Scott Weaver,68.0,Chile,Tablet,Lenovo Tab M10,2,1859.28,3718.56,2025-07-05
5590,C1410,Ebony Mcdaniel,63.0,chile,Laptop,MacBook Air,5,1608.46,8042.3,2025-08-04
5591,C620,Stacey Moses,36.0,Chile,Tablet,Surface Go,3,264.33,792.99,2025-08-05
5592,C1031,William Lambert,36.0,Chile,Laptop,Dell XPS 13,3,1041.83,3125.49,2025-09-12
5593,C1497,Michael Johnson,47.0,Chile,Accesorio,Teclado Logitech,2,1701.06,3402.12,2025-06-28
5594,C1421,Timothy Brown,56.0,chile,Laptop,Dell XPS 13,4,503.13,2012.52,2025-07-22
5595,C1445,Donald Evans,,Chile,Tablet,Lenovo Tab M10,3,317.48,952.44,2025-07-19
5596,C191,Larry Silva,54.0,Chile,Smartphone,Galaxy A52,2,606.33,1212.66,2025-08-19
5597,C074,Kelly Sampson,48.0,Perú,Laptop,MacBook Air,4,80.41,321.64,2025-06-20
5598,C1096,Natalie Gilbert,35.0,Perú,Tablet,iPad Mini,2,113.15,226.3,2025-07-30
5599,C252,Tabitha Richardson,49.0,chile,Smartphone,Galaxy S21,2,180.38,360.76,2025-08-11
5600,C1195,Sonya Silva,62.0,chile,Smartphone,iPhone 14,5,1663.75,8318.75,2025-08-28
5601,C1058,Jennifer Smith,22.0,Argentina,Accesorio,Teclado Logitech,3,125.16,375.48,2025-06-29
5602,C311,Alicia Alexander,27.0,Perú,Accesorio,AirPods Pro,4,46.57,186.28,2025-06-24
5603,C1405,Elizabeth Ramirez,53.0,chile,Smartphone,Moto G100,3,576.62,1729.8600000000001,2025-08-25
5604,C1134,Lisa Cox,35.0,Argentina,Laptop,MacBook Air,5,1540.81,7704.049999999999,2025-08-11
5605,C857,Christopher Ford,59.0,chile,Smartphone,Moto G100,1,1024.67,1024.67,2025-09-11
5606,C1046,Ryan Evans,63.0,Argentina,Smartphone,Moto G100,4,1867.61,7470.44,2025-08-22
5607,C998,Randall Serrano,22.0,chile,Accesorio,Mouse Microsoft,1,773.55,773.55,2025-08-01
5608,C211,Sarah Chan,42.0,Chile,Accesorio,Teclado Logitech,3,802.2,2406.6000000000004,2025-07-05
5609,C790,Michael Taylor,58.0,chile,Accesorio,Auriculares Sony,5,264.43,1322.15,2025-08-11
5610,C1428,Andrew Stevens,32.0,chile,Laptop,HP Envy,4,41.03,164.12,2025-07-11
5611,C1330,Dr. Erica Bennett,60.0,Argentina,Accesorio,Auriculares Sony,5,944.36,4721.8,2025-08-15
5612,C1337,Matthew Haney,26.0,Perú,Accesorio,Auriculares Sony,5,1502.31,7511.549999999999,2025-09-07
5613,C398,Peter Collins,54.0,Perú,Accesorio,Teclado Logitech,2,1282.18,2564.36,2025-08-19
